product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,pageUrl,scrape_date,supplier
GEORGE SOFA,GEORGE SOFA,upholstery,Sofas,"



GEORGE sofa is a time travel to King George Island, where the first church of Antarctica was proudly raised. This island is the largest of the South Shetland Islands and this modern velvet sofa with a base in aged brushed matte brass is a celebration of history through a distinctive design.



<br>",https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/GEORGE-SOFA-1.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-2.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-4.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-5.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-6.jpg,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/george/sofa,20/04/2023,brabbu
HERA ROUND THREE SOFA,HERA ROUND THREE SOFA,upholstery,Sofas,"
				<p>

Inspired by the iconic Hera Temple, the HERA Three Round Sofa brings ancient Greek characters to modern spaces. This contemporary three-seater round sofa is perfect for a living room setting, be it a contemporary or modern design. Fully upholstered in twill, the HERA Three Round Sofa is the right choice to create a modern contemporary vibe.



 






<br></p>			",https://www.brabbu.com/resources/images/products/762/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/hera-round-three/sofa/,20/04/2023,brabbu
HERA ROUND TWO SOFA,HERA ROUND TWO SOFA,upholstery,Sofas,"
				<p>

Drawing inspiration from the iconic Hera Temple, the HERA Two Round Sofa brings ancient Greek characters to modern spaces. This contemporary two-seater round sofa is perfect for a living room setting, becoming the accent furniture item that will elevate any style. Fully upholstered in twill, the HERA Two Round Sofa will set the design tone for every living room it is in.

<br></p>			",https://www.brabbu.com/resources/images/products/771/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/hera-round-two/sofa/,20/04/2023,brabbu
HERMES SOFA,HERMES SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/6_800x500.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/hermes/sofa,20/04/2023,brabbu
MAREE SOFA,MAREE SOFA,upholstery,Sofas,"





The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Sofa portrays that rough landscape softened by the tufted cotton velvet. This impressive modern living room sofa upholstered in velvet has legs in matte lacquer, giving a modern flair to the classic chesterfield sofa.




<br>",https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_12_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_10_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_11_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/4_540x505.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_12_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_13_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_14_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/540%204.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/maree/sofa,20/04/2023,brabbu
MAREE II SOFA,MAREE II SOFA,upholstery,Sofas,"
				<p>

















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE II Sofa portrays that rough landscape softened by the tufted velvet. The MAREE II is a fully upholstered velvet sofa, making it the perfect addition to a modern living room setting. The MAREE Velvet Sofa is designed to give a modern flair to the classic chesterfield sofa.

















<br></p>			",https://www.brabbu.com/resources/images/products/753/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/maree-ii/sofa/,20/04/2023,brabbu
NAU SOFA,NAU SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/151/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/nau/sofa,20/04/2023,brabbu
OREAS SOFA,OREAS SOFA,upholstery,Sofas,"
				<p></p><p></p>



According to Greek mythology, Oreas is the God of the mountains. OREAS Sofa pays tribute to it; this channel-tufted sofa is fully upholstered in soft cotton velvet. With a modern contemporary design, this blue living room sofa will be the focal point in your living room design. The OREAS Sofa will elevate any room design it is set in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/169/gallery/oreas-sofa.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-3.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,,"
					In Stock				",https://www.brabbu.com/product/upholstery/oreas/sofa/,20/04/2023,brabbu
ORLEANS MODULAR SOFA,ORLEANS MODULAR SOFA,upholstery,Sofas,"Orleans is a small city in the north of France with an unmatched sense of being at home. Encouraged by this feeling, our designs bring to life the ORLEANS Modular Sofa. Upholstered in velvet, this modern sofa provides relaxing moments. Add it to your living room design and you can be sure it will become the centre of attention (and desires).",https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_conjunto3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_4.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_5.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_6.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_1_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_2_modulo1.jpg,https://www.brabbu.com/resources/images/products/880/gallery/800x500_3_modulo1.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/orleans-modular/sofa,20/04/2023,brabbu
OTTER SOFA,OTTER SOFA,upholstery,Sofas,"





Otters are known for being playful animals, with a high capacity to adapt to the environment. Inspired by the nature of this animal, the OTTER Sofa can adapt to any room and be an integral part of your interior design. Its round shapes transmit both comfort and grandiosity, this orange cotton velvet sofa can be placed in a modern living room or a comfortable home cinema area.




<br>",https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/2.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-3.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-4.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-5.jpg,https://www.brabbu.com/resources/images/products/663/gallery/540x505-6.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/otter/sofa,20/04/2023,brabbu
PEARL SOFA,PEARL SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/154/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/pearl/sofa,20/04/2023,brabbu
PEARL ROUND THREE SOFA,PEARL ROUND THREE SOFA,upholstery,Sofas,"
				<p>













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Three Round Sofa is fully upholstered in velvet and will shine like a glistering pearl in any living room setting. This three-seater round velvet sofa will give a regal as well as royal feel to any residential project.

<br></p>			",https://www.brabbu.com/resources/images/products/769/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/769/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/pearl-round-three/sofa/,20/04/2023,brabbu
PEARL ROUND TWO SOFA,PEARL ROUND TWO SOFA,upholstery,Sofas,"













Pearls are noble stones used in jewellery and interior design. Drawing inspiration from this magnificent colour, PEARL Round Two Sofa is fully upholstered in velvet and will be the centre of attention in any living room setting. Perfectly round, just like a pearl, the two-seater round velvet sofa is perfect for a modern and timeless living room design.

<br>",https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/22.jpg,https://www.brabbu.com/resources/images/products/770/gallery/33.jpg,https://www.brabbu.com/resources/images/products/770/gallery/44.jpg,https://www.brabbu.com/resources/images/products/770/gallery/55.jpg,https://www.brabbu.com/resources/images/products/770/gallery/66.jpg,https://www.brabbu.com/resources/images/products/770/gallery/77.jpg,https://www.brabbu.com/resources/images/products/770/gallery/88.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/pearl-round-two/sofa,20/04/2023,brabbu
POWEL SOFA,POWEL SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/2.jpg,https://www.brabbu.com/resources/images/products/156/gallery/3.jpg,https://www.brabbu.com/resources/images/products/156/gallery/4.jpg,https://www.brabbu.com/resources/images/products/156/gallery/8.jpg,https://www.brabbu.com/resources/images/products/156/gallery/6.jpg,https://www.brabbu.com/resources/images/products/156/gallery/5.jpg,https://www.brabbu.com/resources/images/products/156/gallery/7.jpg,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/powel/sofa,20/04/2023,brabbu
WALES SOFA,WALES SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/158/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/gZrXTKtpHyA?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/wales/sofa,20/04/2023,brabbu
WALES II SOFA,WALES II SOFA,upholstery,Sofas,"

",https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-2.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-3.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-4.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-5.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-6.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-7.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-8.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-9.jpg,https://www.brabbu.com/resources/images/products/692/gallery/wales-ii-sofa-10.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/wales-ii/sofa,20/04/2023,brabbu
WALES ROUND THREE SOFA,WALES ROUND THREE SOFA,upholstery,Sofas,"



















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Round 3 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this round three-seater orange velvet sofa is perfect for any contemporary living room. The WALES Round 3-Seater Sofa is the ideal modern contemporary seating for a large area.




















<br>",https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/2_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/3_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/4_800x500%2012.26.14.jpg,https://www.brabbu.com/resources/images/products/754/gallery/5_800x500%2012.26.14.jpg,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/wales-round-three/sofa,20/04/2023,brabbu
WALES ROUND TWO SOFA,WALES ROUND TWO SOFA,upholstery,Sofas,"
				<p>





















Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES ROUND 2 Sofa pays tribute to the country’s history. Fully upholstered in velvet, this curved two seater velvet sofa is perfect for any contemporary living room. The WALES Round 2-Seater Sofa will be the showstopper of your modern contemporary home design.























<br></p>			",https://www.brabbu.com/resources/images/products/755/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/755/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/wales-round-two/sofa/,20/04/2023,brabbu
BORNEO SINGLE SOFA,BORNEO SINGLE SOFA,upholstery,Sofas,"
				<p>



Borneo - the third-largest island in the world - derives its name from the Sanskrit word for 'water'. Inspired by this amazing island, the BORNEO Single Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This single 1 seater sofa is ideal for living rooms and reading corners, however, its modern design will stand out wherever it is set.





 






<br></p>			",https://www.brabbu.com/resources/images/products/763/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/borneo/single-sofa/,20/04/2023,brabbu
MAREE SINGLE SOFA,MAREE SINGLE SOFA,upholstery,Sofas,"
				<p>















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Single Sofa portrays that rough landscape softened by the tufted velvet upholstery. This impressive living room single sofa chair gives a modern flair to the classic chesterfield sofa, upholstered in velvet and legs in black matte lacquer.















<br></p>			",https://www.brabbu.com/resources/images/products/752/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/maree/single-sofa/,20/04/2023,brabbu
ANDES 2 SEAT SOFA,ANDES 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/286/gallery/andes-2-seat-sofa.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/andes/2-seat-sofa,20/04/2023,brabbu
DUKONO 2 SEAT SOFA,DUKONO 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/3.jpg,https://www.brabbu.com/resources/images/products/174/gallery/2.jpg,https://www.brabbu.com/resources/images/products/174/gallery/6.jpg,https://www.brabbu.com/resources/images/products/174/gallery/4.jpg,https://www.brabbu.com/resources/images/products/174/gallery/5.jpg,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/dukono/2-seat-sofa,20/04/2023,brabbu
EARTH 2 SEAT SOFA,EARTH 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



The compelling rotation of the Earth around its axis inspired the creation of EARTH 2 Seat Sofa. Upholstered in cotton velvet, this 2 seat sofa with shelter-style arms has a unique hammered brass back with golden polished nailhead trim. It is this velvet 2 seat sofa that will make a statement in modern interior design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/175/gallery/earth-velvet-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/175/gallery/previews/earth-velvet-sofa-modern-design-2.jpg,,,,,,,,,,,https://www.brabbu.com/product/upholstery/earth/2-seat-sofa/,20/04/2023,brabbu
IBIS 2 SEAT SOFA,IBIS 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/2.jpg,https://www.brabbu.com/resources/images/products/176/gallery/3.jpg,https://www.brabbu.com/resources/images/products/176/gallery/4.jpg,https://www.brabbu.com/resources/images/products/176/gallery/5.jpg,https://www.brabbu.com/resources/images/products/176/gallery/6.jpg,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/8.jpg,https://www.brabbu.com/resources/images/products/176/gallery/9.jpg,https://www.brabbu.com/resources/images/products/176/gallery/10.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/ibis/2-seat-sofa,20/04/2023,brabbu
INCA 2 SEAT SOFA,INCA 2 SEAT SOFA,upholstery,Sofas,"
				<p>





The Inca Empire was a remarkable civilisation known for its brilliantly weaved and coloured clothes. INCA 2 Seat Sofa took inspiration from this compelling culture. Upholstered in cotton velvet and with legs in ebony wood veneer with a glossy varnish, this mid-century modern 2 seat sofa will stand beautifully in a living room set.




<br></p>			",https://www.brabbu.com/resources/images/products/177/gallery/inca-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-4.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,,,https://www.brabbu.com/product/upholstery/inca/2-seat-sofa/,20/04/2023,brabbu
